region,date,cases
NA Paraguay,2020-06-18,1330
NA Paraguay,2020-06-19,1336
NA Paraguay,2020-06-20,1362
NA Paraguay,2020-06-21,1379
NA Paraguay,2020-06-22,1392
NA Paraguay,2020-06-23,1422
NA Paraguay,2020-06-24,1528
NA Paraguay,2020-06-25,1569
NA Paraguay,2020-06-26,1711
NA Paraguay,2020-06-27,1942
NA Paraguay,2020-06-28,2127
NA Paraguay,2020-06-29,2191
NA Paraguay,2020-06-30,2221
NA Paraguay,2020-07-01,2260
NA Paraguay,2020-07-02,2303
NA Paraguay,2020-07-03,2349
NA Paraguay,2020-07-04,2385
NA Paraguay,2020-07-05,2427
NA Paraguay,2020-07-06,2456
NA Paraguay,2020-07-07,2502
NA Paraguay,2020-07-08,2554
NA Paraguay,2020-07-09,2638
NA Paraguay,2020-07-10,2736
NA Paraguay,2020-07-11,2820
NA Paraguay,2020-07-12,2948
NA Paraguay,2020-07-13,2980
NA Paraguay,2020-07-14,3074
NA Paraguay,2020-07-15,3198
NA Paraguay,2020-07-16,3342
NA Paraguay,2020-07-17,3457
NA Paraguay,2020-07-18,3629
NA Paraguay,2020-07-19,3721
NA Paraguay,2020-07-20,3748
NA Paraguay,2020-07-21,3817
NA Paraguay,2020-07-22,4000
NA Paraguay,2020-07-23,4113
NA Paraguay,2020-07-24,4224
NA Paraguay,2020-07-25,4328
NA Paraguay,2020-07-26,4444
NA Paraguay,2020-07-27,4548
NA Paraguay,2020-07-28,4674
NA Paraguay,2020-07-29,4866
NA Paraguay,2020-07-30,5207
NA Paraguay,2020-07-31,5338
NA Paraguay,2020-08-01,5485
NA Paraguay,2020-08-02,5644
NA Paraguay,2020-08-03,5724
NA Paraguay,2020-08-04,5852
NA Paraguay,2020-08-05,6060
NA Paraguay,2020-08-06,6375
NA Paraguay,2020-08-07,6508
NA Paraguay,2020-08-08,6705
NA Paraguay,2020-08-09,6907
NA Paraguay,2020-08-10,7234
NA Paraguay,2020-08-11,7519
NA Paraguay,2020-08-12,8018
NA Paraguay,2020-08-13,8389
NA Paraguay,2020-08-14,9022
NA Paraguay,2020-08-15,9381
NA Paraguay,2020-08-16,9791
NA Paraguay,2020-08-17,10135
NA Paraguay,2020-08-18,10606
NA Paraguay,2020-08-19,11133
NA Paraguay,2020-08-20,11817
NA Paraguay,2020-08-21,12536
NA Paraguay,2020-08-22,12974
NA Paraguay,2020-08-23,13233
NA Paraguay,2020-08-24,13602
NA Paraguay,2020-08-25,14228
NA Paraguay,2020-08-26,14872
NA Paraguay,2020-08-27,15290
NA Paraguay,2020-08-28,15873
NA Paraguay,2020-08-29,16474
NA Paraguay,2020-08-30,17105
NA Peru,2020-01-22,0
NA Peru,2020-01-23,0
NA Peru,2020-01-24,0
NA Peru,2020-01-25,0
NA Peru,2020-01-26,0
NA Peru,2020-01-27,0
NA Peru,2020-01-28,0
NA Peru,2020-01-29,0
NA Peru,2020-01-30,0
NA Peru,2020-01-31,0
NA Peru,2020-02-01,0
NA Peru,2020-02-02,0
NA Peru,2020-02-03,0
NA Peru,2020-02-04,0
NA Peru,2020-02-05,0
NA Peru,2020-02-06,0
NA Peru,2020-02-07,0
NA Peru,2020-02-08,0
NA Peru,2020-02-09,0
NA Peru,2020-02-10,0
NA Peru,2020-02-11,0
NA Peru,2020-02-12,0
NA Peru,2020-02-13,0
NA Peru,2020-02-14,0
NA Peru,2020-02-15,0
NA Peru,2020-02-16,0
NA Peru,2020-02-17,0
NA Peru,2020-02-18,0
NA Peru,2020-02-19,0
NA Peru,2020-02-20,0
NA Peru,2020-02-21,0
NA Peru,2020-02-22,0
NA Peru,2020-02-23,0
NA Peru,2020-02-24,0
NA Peru,2020-02-25,0
NA Peru,2020-02-26,0
NA Peru,2020-02-27,0
NA Peru,2020-02-28,0
NA Peru,2020-02-29,0
NA Peru,2020-03-01,0
NA Peru,2020-03-02,0
NA Peru,2020-03-03,0
NA Peru,2020-03-04,0
NA Peru,2020-03-05,0
NA Peru,2020-03-06,1
NA Peru,2020-03-07,1
NA Peru,2020-03-08,6
NA Peru,2020-03-09,7
NA Peru,2020-03-10,11
NA Peru,2020-03-11,11
NA Peru,2020-03-12,15
NA Peru,2020-03-13,28
NA Peru,2020-03-14,38
NA Peru,2020-03-15,43
NA Peru,2020-03-16,86
NA Peru,2020-03-17,117
NA Peru,2020-03-18,145
NA Peru,2020-03-19,234
NA Peru,2020-03-20,234
NA Peru,2020-03-21,318
NA Peru,2020-03-22,363
NA Peru,2020-03-23,395
NA Peru,2020-03-24,416
NA Peru,2020-03-25,480
NA Peru,2020-03-26,580
NA Peru,2020-03-27,635
NA Peru,2020-03-28,671
NA Peru,2020-03-29,852
NA Peru,2020-03-30,950
NA Peru,2020-03-31,1065
NA Peru,2020-04-01,1323
NA Peru,2020-04-02,1414
NA Peru,2020-04-03,1595
NA Peru,2020-04-04,1746
NA Peru,2020-04-05,2281
NA Peru,2020-04-06,2561
NA Peru,2020-04-07,2954
NA Peru,2020-04-08,4342
NA Peru,2020-04-09,5256
NA Peru,2020-04-10,5897
NA Peru,2020-04-11,6848
NA Peru,2020-04-12,7519
NA Peru,2020-04-13,9784
NA Peru,2020-04-14,10303
NA Peru,2020-04-15,11475
NA Peru,2020-04-16,12491
NA Peru,2020-04-17,13489
NA Peru,2020-04-18,14420
NA Peru,2020-04-19,15628
NA Peru,2020-04-20,16325
NA Peru,2020-04-21,17837
NA Peru,2020-04-22,19250
NA Peru,2020-04-23,20914
NA Peru,2020-04-24,21648
NA Peru,2020-04-25,25331
NA Peru,2020-04-26,27517
NA Peru,2020-04-27,28699
NA Peru,2020-04-28,31190
NA Peru,2020-04-29,33931
NA Peru,2020-04-30,36976
NA Peru,2020-05-01,40459
NA Peru,2020-05-02,42534
NA Peru,2020-05-03,45928
NA Peru,2020-05-04,47372
NA Peru,2020-05-05,51189
NA Peru,2020-05-06,54817
NA Peru,2020-05-07,58526
NA Peru,2020-05-08,61847
NA Peru,2020-05-09,65015
NA Peru,2020-05-10,67307
NA Peru,2020-05-11,68822
NA Peru,2020-05-12,72059
NA Peru,2020-05-13,76306
NA Peru,2020-05-14,80604
NA Peru,2020-05-15,84495
NA Peru,2020-05-16,88541
NA Peru,2020-05-17,92273
NA Peru,2020-05-18,94933
NA Peru,2020-05-19,99483
NA Peru,2020-05-20,104020
NA Peru,2020-05-21,108769
NA Peru,2020-05-22,111698
NA Peru,2020-05-23,115754
NA Peru,2020-05-24,119959
NA Peru,2020-05-25,123979
NA Peru,2020-05-26,129751
NA Peru,2020-05-27,135905
NA Peru,2020-05-28,141779
NA Peru,2020-05-29,148285
NA Peru,2020-05-30,155671
NA Peru,2020-05-31,164476
NA Peru,2020-06-01,170039
NA Peru,2020-06-02,178165
NA Peru,2020-06-03,178914
NA Peru,2020-06-04,183198
NA Peru,2020-06-05,187400
NA Peru,2020-06-06,191758
NA Peru,2020-06-07,196515
NA Peru,2020-06-08,199696
NA Peru,2020-06-09,203736
NA Peru,2020-06-10,208823
NA Peru,2020-06-11,214788
NA Peru,2020-06-12,214788
NA Peru,2020-06-13,220749
NA Peru,2020-06-14,229736
NA Peru,2020-06-15,232992
NA Peru,2020-06-16,237156
NA Peru,2020-06-17,240908
NA Peru,2020-06-18,244388
NA Peru,2020-06-19,247925
NA Peru,2020-06-20,251338
NA Peru,2020-06-21,254936
NA Peru,2020-06-22,257447
NA Peru,2020-06-23,260810
NA Peru,2020-06-24,264689
NA Peru,2020-06-25,268602
NA Peru,2020-06-26,272364
NA Peru,2020-06-27,275989
NA Peru,2020-06-28,279419
NA Peru,2020-06-29,282365
NA Peru,2020-06-30,285213
NA Peru,2020-07-01,288477
NA Peru,2020-07-02,292004
NA Peru,2020-07-03,295599
NA Peru,2020-07-04,299080
NA Peru,2020-07-05,302718
NA Peru,2020-07-06,305703
NA Peru,2020-07-07,309278
NA Peru,2020-07-08,312911
NA Peru,2020-07-09,316448
NA Peru,2020-07-10,319646
NA Peru,2020-07-11,322710
NA Peru,2020-07-12,326326
NA Peru,2020-07-13,330123
NA Peru,2020-07-14,333867
NA Peru,2020-07-15,337751
NA Peru,2020-07-16,341586
NA Peru,2020-07-17,345537
NA Peru,2020-07-18,349500
NA Peru,2020-07-19,353590
NA Peru,2020-07-20,357681
NA Peru,2020-07-21,362087
NA Peru,2020-07-22,366550
NA Peru,2020-07-23,371096
NA Peru,2020-07-24,375961
NA Peru,2020-07-25,375961
NA Peru,2020-07-26,375961
NA Peru,2020-07-27,389717
NA Peru,2020-07-28,395005
NA Peru,2020-07-29,400683
NA Peru,2020-07-30,400683
NA Peru,2020-07-31,407492
NA Peru,2020-08-01,407492
NA Peru,2020-08-02,428850
NA Peru,2020-08-03,433100
NA Peru,2020-08-04,439890
NA Peru,2020-08-05,447624
NA Peru,2020-08-06,455409
NA Peru,2020-08-07,463875
NA Peru,2020-08-08,463875
NA Peru,2020-08-09,478024
NA Peru,2020-08-10,483133
NA Peru,2020-08-11,489680
NA Peru,2020-08-12,489680
NA Peru,2020-08-13,498555
NA Peru,2020-08-14,516296
NA Peru,2020-08-15,516296
NA Peru,2020-08-16,525803
NA Peru,2020-08-17,535946
NA Peru,2020-08-18,541493
NA Peru,2020-08-19,549321
NA Peru,2020-08-20,558420
NA Peru,2020-08-21,567059
NA Peru,2020-08-22,576067
NA Peru,2020-08-23,585236
NA Peru,2020-08-24,594326
NA Peru,2020-08-25,600438
NA Peru,2020-08-26,607382
NA Peru,2020-08-27,613378
NA Peru,2020-08-28,621997
NA Peru,2020-08-29,629961
NA Peru,2020-08-30,639435
NA Philippines,2020-01-22,0
NA Philippines,2020-01-23,0
NA Philippines,2020-01-24,0
NA Philippines,2020-01-25,0
NA Philippines,2020-01-26,0
NA Philippines,2020-01-27,0
NA Philippines,2020-01-28,0
NA Philippines,2020-01-29,0
NA Philippines,2020-01-30,1
NA Philippines,2020-01-31,1
NA Philippines,2020-02-01,1
NA Philippines,2020-02-02,2
NA Philippines,2020-02-03,2
NA Philippines,2020-02-04,2
NA Philippines,2020-02-05,2
NA Philippines,2020-02-06,2
NA Philippines,2020-02-07,3
NA Philippines,2020-02-08,3
NA Philippines,2020-02-09,3
NA Philippines,2020-02-10,3
NA Philippines,2020-02-11,3
NA Philippines,2020-02-12,3
NA Philippines,2020-02-13,3
NA Philippines,2020-02-14,3
NA Philippines,2020-02-15,3
NA Philippines,2020-02-16,3
NA Philippines,2020-02-17,3
NA Philippines,2020-02-18,3
NA Philippines,2020-02-19,3
NA Philippines,2020-02-20,3
NA Philippines,2020-02-21,3
NA Philippines,2020-02-22,3
NA Philippines,2020-02-23,3
NA Philippines,2020-02-24,3
NA Philippines,2020-02-25,3
NA Philippines,2020-02-26,3
NA Philippines,2020-02-27,3
NA Philippines,2020-02-28,3
NA Philippines,2020-02-29,3
NA Philippines,2020-03-01,3
NA Philippines,2020-03-02,3
NA Philippines,2020-03-03,3
NA Philippines,2020-03-04,3
NA Philippines,2020-03-05,3
NA Philippines,2020-03-06,5
NA Philippines,2020-03-07,6
NA Philippines,2020-03-08,10
NA Philippines,2020-03-09,20
NA Philippines,2020-03-10,33
NA Philippines,2020-03-11,49
NA Philippines,2020-03-12,52
NA Philippines,2020-03-13,64
NA Philippines,2020-03-14,111
NA Philippines,2020-03-15,140
NA Philippines,2020-03-16,142
NA Philippines,2020-03-17,187
NA Philippines,2020-03-18,202
NA Philippines,2020-03-19,217
NA Philippines,2020-03-20,230
NA Philippines,2020-03-21,307
NA Philippines,2020-03-22,380
NA Philippines,2020-03-23,462
NA Philippines,2020-03-24,552
NA Philippines,2020-03-25,636
NA Philippines,2020-03-26,707
NA Philippines,2020-03-27,803
NA Philippines,2020-03-28,1075
NA Philippines,2020-03-29,1418
NA Philippines,2020-03-30,1546
NA Philippines,2020-03-31,2084
NA Philippines,2020-04-01,2311
NA Philippines,2020-04-02,2633
NA Philippines,2020-04-03,3018
NA Philippines,2020-04-04,3094
NA Philippines,2020-04-05,3246
NA Philippines,2020-04-06,3660
NA Philippines,2020-04-07,3764
NA Philippines,2020-04-08,3870
NA Philippines,2020-04-09,4076
NA Philippines,2020-04-10,4195
NA Philippines,2020-04-11,4428
NA Philippines,2020-04-12,4648
NA Philippines,2020-04-13,4932
NA Philippines,2020-04-14,5223
NA Philippines,2020-04-15,5453
NA Philippines,2020-04-16,5660
NA Philippines,2020-04-17,5878
NA Philippines,2020-04-18,6087
NA Philippines,2020-04-19,6259
NA Philippines,2020-04-20,6459
NA Philippines,2020-04-21,6599
NA Philippines,2020-04-22,6710
NA Philippines,2020-04-23,6981
NA Philippines,2020-04-24,7192
NA Philippines,2020-04-25,7294
NA Philippines,2020-04-26,7579
NA Philippines,2020-04-27,7777
NA Philippines,2020-04-28,7958
NA Philippines,2020-04-29,8212
NA Philippines,2020-04-30,8488
NA Philippines,2020-05-01,8772
NA Philippines,2020-05-02,8928
NA Philippines,2020-05-03,9223
NA Philippines,2020-05-04,9485
NA Philippines,2020-05-05,9684
NA Philippines,2020-05-06,10004
NA Philippines,2020-05-07,10343
NA Philippines,2020-05-08,10463
NA Philippines,2020-05-09,10610
NA Philippines,2020-05-10,10794
NA Philippines,2020-05-11,11086
NA Philippines,2020-05-12,11350
NA Philippines,2020-05-13,11618
NA Philippines,2020-05-14,11876
NA Philippines,2020-05-15,12091
NA Philippines,2020-05-16,12305
NA Philippines,2020-05-17,12513
NA Philippines,2020-05-18,12718
NA Philippines,2020-05-19,12942
NA Philippines,2020-05-20,13221
NA Philippines,2020-05-21,13434
NA Philippines,2020-05-22,13597
NA Philippines,2020-05-23,13777
NA Philippines,2020-05-24,14035
NA Philippines,2020-05-25,14319
NA Philippines,2020-05-26,14669
NA Philippines,2020-05-27,15049
NA Philippines,2020-05-28,15588
NA Philippines,2020-05-29,16634
NA Philippines,2020-05-30,17224
NA Philippines,2020-05-31,18086
NA Philippines,2020-06-01,18638
NA Philippines,2020-06-02,18997
NA Philippines,2020-06-03,19748
NA Philippines,2020-06-04,20382
NA Philippines,2020-06-05,20626
NA Philippines,2020-06-06,21340
NA Philippines,2020-06-07,21895
NA Philippines,2020-06-08,22474
NA Philippines,2020-06-09,22992
NA Philippines,2020-06-10,23732
NA Philippines,2020-06-11,24175
NA Philippines,2020-06-12,24787
NA Philippines,2020-06-13,25392
NA Philippines,2020-06-14,25930
NA Philippines,2020-06-15,26420
NA Philippines,2020-06-16,26781
NA Philippines,2020-06-17,27238
NA Philippines,2020-06-18,27799
NA Philippines,2020-06-19,28459
NA Philippines,2020-06-20,29400
NA Philippines,2020-06-21,30052
NA Philippines,2020-06-22,30682
NA Philippines,2020-06-23,31825
NA Philippines,2020-06-24,32295
NA Philippines,2020-06-25,33069
NA Philippines,2020-06-26,34073
NA Philippines,2020-06-27,34803
NA Philippines,2020-06-28,35455
NA Philippines,2020-06-29,36438
NA Philippines,2020-06-30,37514
NA Philippines,2020-07-01,38511
NA Philippines,2020-07-02,38805
NA Philippines,2020-07-03,40336
NA Philippines,2020-07-04,41830
NA Philippines,2020-07-05,44254
NA Philippines,2020-07-06,46333
NA Philippines,2020-07-07,47873
NA Philippines,2020-07-08,50359
NA Philippines,2020-07-09,51754
NA Philippines,2020-07-10,52914
NA Philippines,2020-07-11,54222
NA Philippines,2020-07-12,56259
NA Philippines,2020-07-13,57006
NA Philippines,2020-07-14,57545
NA Philippines,2020-07-15,58850
NA Philippines,2020-07-16,61266
NA Philippines,2020-07-17,63001
NA Philippines,2020-07-18,65304
NA Philippines,2020-07-19,67456
NA Philippines,2020-07-20,68898
NA Philippines,2020-07-21,70764
NA Philippines,2020-07-22,72269
NA Philippines,2020-07-23,74390
NA Philippines,2020-07-24,76444
NA Philippines,2020-07-25,78412
NA Philippines,2020-07-26,80448
NA Philippines,2020-07-27,82040
NA Philippines,2020-07-28,83673
NA Philippines,2020-07-29,85486
NA Philippines,2020-07-30,89374
NA Philippines,2020-07-31,93354
NA Philippines,2020-08-01,98232
NA Philippines,2020-08-02,103185
NA Philippines,2020-08-03,106330
NA Philippines,2020-08-04,112593
NA Philippines,2020-08-05,115980
NA Philippines,2020-08-06,119460
NA Philippines,2020-08-07,122754
NA Philippines,2020-08-08,126885
NA Philippines,2020-08-09,129913
NA Philippines,2020-08-10,136638
NA Philippines,2020-08-11,139538
NA Philippines,2020-08-12,143749
NA Philippines,2020-08-13,147526
NA Philippines,2020-08-14,153660
NA Philippines,2020-08-15,157918
NA Philippines,2020-08-16,161253
NA Philippines,2020-08-17,164474
NA Philippines,2020-08-18,169213
NA Philippines,2020-08-19,173774
NA Philippines,2020-08-20,178022
NA Philippines,2020-08-21,182365
NA Philippines,2020-08-22,187249
NA Philippines,2020-08-23,189601
NA Philippines,2020-08-24,194252
NA Philippines,2020-08-25,197164
NA Philippines,2020-08-26,202361
NA Philippines,2020-08-27,205581
NA Philippines,2020-08-28,209544
NA Philippines,2020-08-29,213131
NA Philippines,2020-08-30,217396
NA Poland,2020-01-22,0
NA Poland,2020-01-23,0
NA Poland,2020-01-24,0
NA Poland,2020-01-25,0
NA Poland,2020-01-26,0
NA Poland,2020-01-27,0
NA Poland,2020-01-28,0
NA Poland,2020-01-29,0
NA Poland,2020-01-30,0
NA Poland,2020-01-31,0
NA Poland,2020-02-01,0
NA Poland,2020-02-02,0
NA Poland,2020-02-03,0
NA Poland,2020-02-04,0
NA Poland,2020-02-05,0
NA Poland,2020-02-06,0
NA Poland,2020-02-07,0
NA Poland,2020-02-08,0
NA Poland,2020-02-09,0
NA Poland,2020-02-10,0
NA Poland,2020-02-11,0
NA Poland,2020-02-12,0
NA Poland,2020-02-13,0
NA Poland,2020-02-14,0
NA Poland,2020-02-15,0
NA Poland,2020-02-16,0
NA Poland,2020-02-17,0
NA Poland,2020-02-18,0
NA Poland,2020-02-19,0
NA Poland,2020-02-20,0
NA Poland,2020-02-21,0
NA Poland,2020-02-22,0
NA Poland,2020-02-23,0
NA Poland,2020-02-24,0
NA Poland,2020-02-25,0
NA Poland,2020-02-26,0
NA Poland,2020-02-27,0
NA Poland,2020-02-28,0
NA Poland,2020-02-29,0
NA Poland,2020-03-01,0
NA Poland,2020-03-02,0
NA Poland,2020-03-03,0
NA Poland,2020-03-04,1
NA Poland,2020-03-05,1
NA Poland,2020-03-06,5
NA Poland,2020-03-07,5
NA Poland,2020-03-08,11
NA Poland,2020-03-09,16
NA Poland,2020-03-10,22
NA Poland,2020-03-11,31
NA Poland,2020-03-12,49
NA Poland,2020-03-13,68
NA Poland,2020-03-14,103
NA Poland,2020-03-15,119
NA Poland,2020-03-16,177
NA Poland,2020-03-17,238
NA Poland,2020-03-18,251
NA Poland,2020-03-19,355
NA Poland,2020-03-20,425
NA Poland,2020-03-21,536
NA Poland,2020-03-22,634
NA Poland,2020-03-23,749
NA Poland,2020-03-24,901
NA Poland,2020-03-25,1051
NA Poland,2020-03-26,1221
NA Poland,2020-03-27,1389
NA Poland,2020-03-28,1638
NA Poland,2020-03-29,1862
NA Poland,2020-03-30,2055
NA Poland,2020-03-31,2311
NA Poland,2020-04-01,2554
NA Poland,2020-04-02,2946
NA Poland,2020-04-03,3383
NA Poland,2020-04-04,3627
NA Poland,2020-04-05,4102
NA Poland,2020-04-06,4413
NA Poland,2020-04-07,4848
NA Poland,2020-04-08,5205
NA Poland,2020-04-09,5575
NA Poland,2020-04-10,5955
NA Poland,2020-04-11,6356
NA Poland,2020-04-12,6674
NA Poland,2020-04-13,6934
NA Poland,2020-04-14,7202
NA Poland,2020-04-15,7582
NA Poland,2020-04-16,7918
NA Poland,2020-04-17,8379
NA Poland,2020-04-18,8742
NA Poland,2020-04-19,9287
NA Poland,2020-04-20,9593
NA Poland,2020-04-21,9856
NA Poland,2020-04-22,10169
NA Poland,2020-04-23,10511
NA Poland,2020-04-24,10892
NA Poland,2020-04-25,11273
NA Poland,2020-04-26,11617
NA Poland,2020-04-27,11902
NA Poland,2020-04-28,12218
NA Poland,2020-04-29,12640
NA Poland,2020-04-30,12877
NA Poland,2020-05-01,13105
NA Poland,2020-05-02,13375
NA Poland,2020-05-03,13693
NA Poland,2020-05-04,14006
NA Poland,2020-05-05,14431
NA Poland,2020-05-06,14740
NA Poland,2020-05-07,15047
NA Poland,2020-05-08,15366
NA Poland,2020-05-09,15651
NA Poland,2020-05-10,15996
NA Poland,2020-05-11,16326
NA Poland,2020-05-12,16921
NA Poland,2020-05-13,17204
NA Poland,2020-05-14,17615
NA Poland,2020-05-15,18016
NA Poland,2020-05-16,18257
NA Poland,2020-05-17,18529
NA Poland,2020-05-18,18885
NA Poland,2020-05-19,19268
NA Poland,2020-05-20,19739
NA Poland,2020-05-21,20143
NA Poland,2020-05-22,20619
NA Poland,2020-05-23,20931
NA Poland,2020-05-24,21326
NA Poland,2020-05-25,21631
NA Poland,2020-05-26,22074
NA Poland,2020-05-27,22473
NA Poland,2020-05-28,22825
NA Poland,2020-05-29,23155
NA Poland,2020-05-30,23571
NA Poland,2020-05-31,23786
NA Poland,2020-06-01,24165
NA Poland,2020-06-02,24395
NA Poland,2020-06-03,24687
NA Poland,2020-06-04,25048
NA Poland,2020-06-05,25410
NA Poland,2020-06-06,25986
NA Poland,2020-06-07,26561
NA Poland,2020-06-08,27160
NA Poland,2020-06-09,27560
NA Poland,2020-06-10,27842
NA Poland,2020-06-11,28201
NA Poland,2020-06-12,28577
NA Poland,2020-06-13,29017
NA Poland,2020-06-14,29392
NA Poland,2020-06-15,29788
NA Poland,2020-06-16,30195
NA Poland,2020-06-17,30701
NA Poland,2020-06-18,31015
NA Poland,2020-06-19,31316
NA Poland,2020-06-20,31620
NA Poland,2020-06-21,31931
NA Poland,2020-06-22,32227
NA Poland,2020-06-23,32527
NA Poland,2020-06-24,32821
NA Poland,2020-06-25,33119
NA Poland,2020-06-26,33395
NA Poland,2020-06-27,33714
NA Poland,2020-06-28,33907
NA Poland,2020-06-29,34154
NA Poland,2020-06-30,34393
NA Poland,2020-07-01,34775
NA Poland,2020-07-02,35146
NA Poland,2020-07-03,35405
NA Poland,2020-07-04,35719
NA Poland,2020-07-05,35950
NA Poland,2020-07-06,36155
NA Poland,2020-07-07,36412
NA Poland,2020-07-08,36689
NA Poland,2020-07-09,36951
NA Poland,2020-07-10,37216
NA Poland,2020-07-11,37521
NA Poland,2020-07-12,37891
NA Poland,2020-07-13,38190
NA Poland,2020-07-14,38457
NA Poland,2020-07-15,38721
NA Poland,2020-07-16,39054
NA Poland,2020-07-17,39407
NA Poland,2020-07-18,39746
NA Poland,2020-07-19,40104
NA Poland,2020-07-20,40383
NA Poland,2020-07-21,40782
NA Poland,2020-07-22,41162
NA Poland,2020-07-23,41580
NA Poland,2020-07-24,42038
NA Poland,2020-07-25,42622
NA Poland,2020-07-26,43065
NA Poland,2020-07-27,43402
NA Poland,2020-07-28,43904
NA Poland,2020-07-29,44416
NA Poland,2020-07-30,45031
NA Poland,2020-07-31,45688
NA Poland,2020-08-01,46346
NA Poland,2020-08-02,46894
NA Poland,2020-08-03,47469
NA Poland,2020-08-04,48149
NA Poland,2020-08-05,48789
NA Poland,2020-08-06,49515
NA Poland,2020-08-07,50324
NA Poland,2020-08-08,51167
NA Poland,2020-08-09,51791
NA Poland,2020-08-10,52410
NA Poland,2020-08-11,52961
NA Poland,2020-08-12,53676
NA Poland,2020-08-13,54487
NA Poland,2020-08-14,55319
NA Poland,2020-08-15,56090
NA Poland,2020-08-16,56684
NA Poland,2020-08-17,57279
NA Poland,2020-08-18,57876
NA Poland,2020-08-19,58611
NA Poland,2020-08-20,59378
NA Poland,2020-08-21,60281
NA Poland,2020-08-22,61181
NA Poland,2020-08-23,61762
NA Poland,2020-08-24,62310
NA Poland,2020-08-25,63073
NA Poland,2020-08-26,63802
NA Poland,2020-08-27,64689
NA Poland,2020-08-28,65480
NA Poland,2020-08-29,66239
NA Poland,2020-08-30,66870
NA Portugal,2020-01-22,0
NA Portugal,2020-01-23,0
NA Portugal,2020-01-24,0
NA Portugal,2020-01-25,0
NA Portugal,2020-01-26,0
NA Portugal,2020-01-27,0
NA Portugal,2020-01-28,0
NA Portugal,2020-01-29,0
NA Portugal,2020-01-30,0
NA Portugal,2020-01-31,0
NA Portugal,2020-02-01,0
NA Portugal,2020-02-02,0
NA Portugal,2020-02-03,0
NA Portugal,2020-02-04,0
NA Portugal,2020-02-05,0
NA Portugal,2020-02-06,0
NA Portugal,2020-02-07,0
NA Portugal,2020-02-08,0
NA Portugal,2020-02-09,0
NA Portugal,2020-02-10,0
NA Portugal,2020-02-11,0
NA Portugal,2020-02-12,0
NA Portugal,2020-02-13,0
NA Portugal,2020-02-14,0
NA Portugal,2020-02-15,0
NA Portugal,2020-02-16,0
NA Portugal,2020-02-17,0
NA Portugal,2020-02-18,0
NA Portugal,2020-02-19,0
NA Portugal,2020-02-20,0
NA Portugal,2020-02-21,0
NA Portugal,2020-02-22,0
NA Portugal,2020-02-23,0
NA Portugal,2020-02-24,0
NA Portugal,2020-02-25,0
NA Portugal,2020-02-26,0
NA Portugal,2020-02-27,0
NA Portugal,2020-02-28,0
NA Portugal,2020-02-29,0
NA Portugal,2020-03-01,0
NA Portugal,2020-03-02,2
NA Portugal,2020-03-03,2
NA Portugal,2020-03-04,5
NA Portugal,2020-03-05,8
NA Portugal,2020-03-06,13
NA Portugal,2020-03-07,20
NA Portugal,2020-03-08,30
NA Portugal,2020-03-09,30
NA Portugal,2020-03-10,41
NA Portugal,2020-03-11,59
NA Portugal,2020-03-12,59
NA Portugal,2020-03-13,112
NA Portugal,2020-03-14,169
NA Portugal,2020-03-15,245
NA Portugal,2020-03-16,331
NA Portugal,2020-03-17,448
NA Portugal,2020-03-18,448
NA Portugal,2020-03-19,785
NA Portugal,2020-03-20,1020
NA Portugal,2020-03-21,1280
NA Portugal,2020-03-22,1600
NA Portugal,2020-03-23,2060
NA Portugal,2020-03-24,2362
NA Portugal,2020-03-25,2995
NA Portugal,2020-03-26,3544
NA Portugal,2020-03-27,4268
NA Portugal,2020-03-28,5170
NA Portugal,2020-03-29,5962
NA Portugal,2020-03-30,6408
NA Portugal,2020-03-31,7443
NA Portugal,2020-04-01,8251
NA Portugal,2020-04-02,9034
NA Portugal,2020-04-03,9886
NA Portugal,2020-04-04,10524
NA Portugal,2020-04-05,11278
NA Portugal,2020-04-06,11730
NA Portugal,2020-04-07,12442
NA Portugal,2020-04-08,13141
NA Portugal,2020-04-09,13956
NA Portugal,2020-04-10,15472
NA Portugal,2020-04-11,15987
NA Portugal,2020-04-12,16585
NA Portugal,2020-04-13,16934
NA Portugal,2020-04-14,17448
NA Portugal,2020-04-15,18091
NA Portugal,2020-04-16,18841
NA Portugal,2020-04-17,19022
NA Portugal,2020-04-18,19685
NA Portugal,2020-04-19,20206
NA Portugal,2020-04-20,20863
NA Portugal,2020-04-21,21379
NA Portugal,2020-04-22,21982
NA Portugal,2020-04-23,22353
NA Portugal,2020-04-24,22797
NA Portugal,2020-04-25,23392
NA Portugal,2020-04-26,23864
NA Portugal,2020-04-27,24027
NA Portugal,2020-04-28,24322
NA Portugal,2020-04-29,24505
NA Portugal,2020-04-30,25045
NA Portugal,2020-05-01,25351
NA Portugal,2020-05-02,25190
NA Portugal,2020-05-03,25282
NA Portugal,2020-05-04,25524
NA Portugal,2020-05-05,25702
NA Portugal,2020-05-06,26182
NA Portugal,2020-05-07,26715
NA Portugal,2020-05-08,27268
NA Portugal,2020-05-09,27406
NA Portugal,2020-05-10,27581
NA Portugal,2020-05-11,27679
NA Portugal,2020-05-12,27913
NA Portugal,2020-05-13,28132
NA Portugal,2020-05-14,28319
NA Portugal,2020-05-15,28583
NA Portugal,2020-05-16,28810
NA Portugal,2020-05-17,29036
NA Portugal,2020-05-18,29209
NA Portugal,2020-05-19,29432
